?x1,?x2
Q175061,Q1353270
Q1353270,Q1353270
Q88122,Q1147746
Q176944,Q1147746
Q1147746,Q1147746
Q148032,Q1181590
Q178428,Q1181590
Q1421425,Q1181590
Q1181590,Q1181590
Q633407,Q1048418
Q179966,Q1048418
Q1048418,Q1048418
Q1397058,Q1373573
Q180472,Q1373573
Q1373573,Q1373573
Q826919,Q1394975
Q181277,Q1394975
Q1394975,Q1394975
Q1076313,Q1364228
Q181551,Q1364228
Q1364228,Q1364228
Q650150,Q1186444
Q182084,Q1186444
Q1186444,Q1186444
Q184046,Q1315564
Q183667,Q1315564
Q1315564,Q1315564
Q777258,Q1165311
Q183731,Q1165311
Q1165311,Q1165311
Q95507,Q1087160
Q188582,Q1087160
Q1087160,Q1087160
Q1095449,Q1203067
Q191353,Q1203067
Q1203067,Q1203067
Q1423120,Q1389477
Q191933,Q1389477
Q447169,Q1389477
Q1389477,Q1389477
Q1329940,Q1437824
Q196891,Q1437824
Q1437824,Q1437824
Q97942,Q1141468
Q198001,Q1141468
Q446646,Q1141468
Q1141468,Q1141468
Q508506,Q1349351
Q560278,Q1349351
Q199195,Q1349351
Q1349351,Q1349351
Q1061294,Q1013839
Q199755,Q1013839
Q1013839,Q1013839
Q1317135,Q1142082
Q200853,Q1142082
Q1142082,Q1142082
Q357030,Q1460986
Q202226,Q1460986
Q1460986,Q1460986
Q278455,Q1409784
Q203154,Q1409784
Q1409784,Q1409784
Q1157195,Q1185050
Q204715,Q1185050
Q1185050,Q1185050
Q922589,Q1140356
Q205769,Q1140356
Q1140356,Q1140356
Q1531034,Q1411071
Q213773,Q1411071
Q1411071,Q1411071
Q1073340,Q1501960
Q215033,Q1501960
Q1501960,Q1501960
Q711997,Q1200245
Q914002,Q1200245
Q217089,Q1200245
Q1200245,Q1200245
Q976306,Q1333851
Q217725,Q1333851
Q1333851,Q1333851
Q1462144,Q1529609
Q219608,Q1529609
Q1529609,Q1529609
Q895177,Q1185492
Q221800,Q1185492
Q1185492,Q1185492
Q1269151,Q1236465
Q222568,Q1236465
Q1236465,Q1236465
Q281280,Q1028257
Q878644,Q1028257
Q1028257,Q1028257
Q1249679,Q1315214
Q223805,Q1315214
Q1315214,Q1315214
Q646250,Q1056027
Q223840,Q1056027
Q1056027,Q1056027
Q58293,Q1269102
Q226672,Q1269102
Q1269102,Q1269102
Q1036647,Q1369165
Q227387,Q1369165
Q1369165,Q1369165
Q662728,Q1030832
Q227594,Q1030832
Q1030832,Q1030832
Q1226782,Q1477223
Q228589,Q1477223
Q1477223,Q1477223
Q37973,Q1116033
Q230567,Q1116033
Q1116033,Q1116033
Q66112,Q1377152
Q230658,Q1377152
Q1377152,Q1377152
Q1485914,Q1479341
Q232343,Q1479341
Q1479341,Q1479341
Q1504678,Q1193596
Q232650,Q1193596
Q1193596,Q1193596
Q112421,Q1283783
Q1076139,Q1283783
Q232823,Q1283783
Q1283783,Q1283783
Q420758,Q1087243
Q234090,Q1087243
Q1087243,Q1087243
Q390918,Q1480397
Q237472,Q1480397
Q1480397,Q1480397
Q839854,Q1065614
Q237940,Q1065614
Q1065614,Q1065614
Q992418,Q1078476
Q242634,Q1078476
Q1078476,Q1078476
Q993744,Q1545421
Q243281,Q1545421
Q414694,Q1545421
Q1545421,Q1545421
Q776317,Q1148324
Q244651,Q1148324
Q1148324,Q1148324
Q513900,Q1380771
Q246514,Q1380771
Q1380771,Q1380771
Q1548078,Q1322465
Q247411,Q1322465
Q1322465,Q1322465
Q49008,Q1123417
Q247827,Q1123417
Q1123417,Q1123417
Q1543296,Q1193020
Q253549,Q1193020
Q1193020,Q1193020
Q208533,Q1210254
Q254038,Q1210254
Q1210254,Q1210254
Q1094287,Q1176487
Q255675,Q1176487
Q1176487,Q1176487
Q1509349,Q1473702
Q257134,Q1473702
Q1473702,Q1473702
Q796841,Q1101773
Q258676,Q1101773
Q1101773,Q1101773
Q861523,Q1335307
Q259559,Q1335307
Q1335307,Q1335307
Q425700,Q1110541
Q1028262,Q1110541
Q1110541,Q1110541
Q313639,Q1497903
Q263109,Q1497903
Q1497903,Q1497903
Q167878,Q1318265
Q264978,Q1318265
Q1318265,Q1318265
Q601953,Q1421546
Q1088692,Q1421546
Q266350,Q1421546
Q1421546,Q1421546
Q961375,Q1063034
Q268303,Q1063034
Q1063034,Q1063034
Q249671,Q1482194
Q269312,Q1482194
Q1482194,Q1482194
Q1354573,Q1332513
Q269329,Q1332513
Q1332513,Q1332513
Q1405408,Q1113231
Q270805,Q1113231
Q1113231,Q1113231
Q13849,Q1016229
Q271781,Q1016229
Q1016229,Q1016229
Q1258897,Q1409409
Q273107,Q1409409
Q1409409,Q1409409
Q922473,Q1139419
Q274615,Q1139419
Q1139419,Q1139419
Q763836,Q1215677
Q274991,Q1215677
Q1215677,Q1215677
Q1060351,Q1205091
Q275546,Q1205091
Q1205091,Q1205091
Q697859,Q1184835
Q276135,Q1184835
Q1184835,Q1184835
Q1087326,Q1441553
Q280198,Q1441553
Q1441553,Q1441553
Q1326112,Q1445597
Q280646,Q1445597
Q1445597,Q1445597
Q815204,Q1139023
Q280987,Q1139023
Q1139023,Q1139023
Q251224,Q1198710
Q283012,Q1198710
Q1198710,Q1198710
Q1185220,Q1301017
Q283248,Q1301017
Q1301017,Q1301017
Q1172073,Q1339674
Q287449,Q1339674
Q1339674,Q1339674
Q513365,Q1219924
Q291006,Q1219924
Q1219924,Q1219924
Q1429767,Q1343465
Q294826,Q1343465
Q1343465,Q1343465
Q518633,Q1529174
Q295215,Q1529174
Q1529174,Q1529174
Q377080,Q1217033
Q295621,Q1217033
Q1217033,Q1217033
Q1150887,Q1211304
Q295711,Q1211304
Q1211304,Q1211304
Q884476,Q1487453
Q295892,Q1487453
Q1487453,Q1487453
Q266663,Q1332364
Q296984,Q1332364
Q1332364,Q1332364
Q277781,Q1066885
Q298151,Q1066885
Q1066885,Q1066885
Q1408927,Q1458116
Q298180,Q1458116
Q1458116,Q1458116
Q1046694,Q1302018
Q299197,Q1302018
Q1302018,Q1302018
Q1087777,Q1028759
Q300453,Q1028759
Q1028759,Q1028759
Q292887,Q1143222
Q301138,Q1143222
Q950414,Q1143222
Q1143222,Q1143222
Q1309381,Q1325526
Q302655,Q1325526
Q1325526,Q1325526
Q1530900,Q1442515
Q303713,Q1442515
Q1442515,Q1442515
Q1165537,Q1328319
Q304744,Q1328319
Q1328319,Q1328319
Q483804,Q1419025
Q306407,Q1419025
Q1419025,Q1419025
Q1069793,Q1034914
Q867369,Q1034914
Q1034914,Q1034914
Q1335414,Q1429712
Q307780,Q1429712
Q1429712,Q1429712
Q361803,Q1028230
Q308855,Q1028230
Q1028230,Q1028230
Q115500,Q1044029
Q309167,Q1044029
Q1044029,Q1044029
Q537651,Q1341546
Q309868,Q1341546
Q1341546,Q1341546
Q823362,Q1416561
Q309880,Q1416561
Q1416561,Q1416561
Q291500,Q1076653
Q311355,Q1076653
Q1076653,Q1076653
Q1425240,Q1254161
Q312683,Q1254161
Q1254161,Q1254161
Q509992,Q1217016
Q316094,Q1217016
Q1217016,Q1217016
Q171608,Q1063892
Q316345,Q1063892
Q1063892,Q1063892
Q80549,Q1527311
Q316854,Q1527311
Q1527311,Q1527311
Q1435751,Q1306996
Q317963,Q1306996
Q1306996,Q1306996
Q330895,Q1177174
Q319707,Q1177174
Q1209321,Q1177174
Q1177174,Q1177174
Q250213,Q1467183
Q320139,Q1467183
Q1467183,Q1467183
Q1535611,Q1483964
Q324904,Q1483964
Q1483964,Q1483964
Q459726,Q1498164
Q327108,Q1498164
Q1498164,Q1498164
Q670378,Q1062394
Q330189,Q1062394
Q1062394,Q1062394
Q630025,Q1289764
Q330975,Q1289764
Q1289764,Q1289764
Q631750,Q1340608
Q331893,Q1340608
Q1340608,Q1340608
Q906361,Q1049469
Q334284,Q1049469
Q1049469,Q1049469
Q143546,Q1296995
Q334915,Q1296995
Q1296995,Q1296995
Q253874,Q1330912
Q335696,Q1330912
Q1330912,Q1330912
Q1520117,Q1000861
Q344529,Q1000861
Q1000861,Q1000861
Q1491897,Q1350799
Q345565,Q1350799
Q1350799,Q1350799
Q902842,Q1288003
Q346078,Q1288003
Q1288003,Q1288003
Q1377092,Q1523237
Q347990,Q1523237
Q1523237,Q1523237
Q1164967,Q1480574
Q349697,Q1480574
Q1480574,Q1480574
Q1268772,Q1480574
Q949324,Q1505844
Q350992,Q1505844
Q1505844,Q1505844
Q1028581,Q1238564
Q351082,Q1238564
Q1238564,Q1238564
Q117881,Q1080466
Q353046,Q1080466
Q1080466,Q1080466
Q532566,Q1436221
Q353402,Q1436221
Q1436221,Q1436221
Q927197,Q1067635
Q353435,Q1067635
Q1067635,Q1067635
Q1201012,Q1331035
Q355768,Q1331035
Q1331035,Q1331035
Q1511635,Q1444975
Q356663,Q1444975
Q1444975,Q1444975
Q1147206,Q1365803
Q357886,Q1365803
Q1365803,Q1365803
Q228724,Q1460324
Q358250,Q1460324
Q722216,Q1460324
Q1460324,Q1460324
Q1001084,Q1315751
Q358364,Q1315751
Q1315751,Q1315751
Q970567,Q1182967
Q358427,Q1182967
Q1182967,Q1182967
Q405692,Q1065581
Q361826,Q1065581
Q1065581,Q1065581
Q1420509,Q1039930
Q1299548,Q1039930
Q1039930,Q1039930
Q468599,Q1162354
Q362386,Q1162354
Q1162354,Q1162354
Q1521466,Q1002488
Q363714,Q1002488
Q1002488,Q1002488
Q395979,Q1105114
Q363975,Q1105114
Q1105114,Q1105114
Q829483,Q1039797
Q365602,Q1039797
Q1039797,Q1039797
Q862532,Q1413454
Q366610,Q1413454
Q1413454,Q1413454
Q879205,Q1463775
Q366779,Q1463775
Q1276716,Q1463775
Q1463775,Q1463775
Q511501,Q1524644
Q369010,Q1524644
Q1524644,Q1524644
Q1013538,Q1530091
Q370153,Q1530091
Q1530091,Q1530091
Q991638,Q1206439
Q371839,Q1206439
Q1206439,Q1206439
Q558676,Q1044457
Q373079,Q1044457
Q1044457,Q1044457
Q514654,Q1421834
Q1013644,Q1421834
Q1421834,Q1421834
Q1405138,Q1538623
Q457115,Q1538623
Q376882,Q1538623
Q1538623,Q1538623
Q21141,Q1231802
Q378169,Q1231802
Q530765,Q1231802
Q1231802,Q1231802
Q1433365,Q1146743
Q381756,Q1146743
Q1146743,Q1146743
Q1211587,Q1034423
Q382652,Q1034423
Q1034423,Q1034423
Q1276379,Q1162562
Q386330,Q1162562
Q1162562,Q1162562
Q34617,Q1049432
Q386493,Q1049432
Q1049432,Q1049432
Q750401,Q1185347
Q387122,Q1185347
Q1185347,Q1185347
Q761690,Q1082579
Q395493,Q1082579
Q1082579,Q1082579
Q1137601,Q1203126
Q396064,Q1203126
Q1203126,Q1203126
Q589621,Q1323231
Q396898,Q1323231
Q1323231,Q1323231
Q613453,Q1077186
Q407024,Q1077186
Q1077186,Q1077186
Q272090,Q1497624
Q407594,Q1497624
Q1497624,Q1497624
Q612849,Q1248691
Q407870,Q1248691
Q1248691,Q1248691
Q867539,Q1337264
Q408073,Q1337264
Q1337264,Q1337264
Q816767,Q1053753
Q408085,Q1053753
Q1053753,Q1053753
Q204370,Q1508728
Q674702,Q1508728
Q1508728,Q1508728
Q548354,Q1078809
Q411745,Q1078809
Q1078809,Q1078809
Q671645,Q1123975
Q414658,Q1123975
Q1123975,Q1123975
Q438243,Q1483608
Q416843,Q1483608
Q1483608,Q1483608
Q1242175,Q1419048
Q417106,Q1419048
Q1419048,Q1419048
Q1529492,Q1315617
Q420082,Q1315617
Q1247210,Q1315617
Q1315617,Q1315617
Q805024,Q1188786
Q424560,Q1188786
Q1188786,Q1188786
Q729223,Q1509819
Q425468,Q1509819
Q1509819,Q1509819
Q1110541,Q1028262
Q425700,Q1028262
Q1028262,Q1028262
Q438510,Q1226716
Q426864,Q1226716
Q1226716,Q1226716
Q1336595,Q1171851
Q428814,Q1171851
Q1171851,Q1171851
Q465436,Q1534615
Q429055,Q1534615
Q1534615,Q1534615
Q517361,Q1235845
Q431695,Q1235845
Q1235845,Q1235845
Q921545,Q1022265
Q435680,Q1022265
Q1022265,Q1022265
Q1177816,Q1241845
Q437824,Q1241845
Q1241845,Q1241845
Q369914,Q1150225
Q438400,Q1150225
Q1150225,Q1150225
Q133398,Q1468689
Q439380,Q1468689
Q1468689,Q1468689
Q359633,Q1150446
Q439835,Q1150446
Q1150446,Q1150446
Q1545568,Q1096986
Q440312,Q1096986
Q1096986,Q1096986
Q667342,Q1111407
Q440732,Q1111407
Q1111407,Q1111407
Q1108783,Q1237777
Q440828,Q1237777
Q1237777,Q1237777
Q882335,Q1549967
Q444341,Q1549967
Q1549967,Q1549967
Q878208,Q1323438
Q445753,Q1323438
Q1323438,Q1323438
Q302799,Q1066889
Q450051,Q1066889
Q1066889,Q1066889
Q649600,Q1363778
Q451211,Q1363778
Q1363778,Q1363778
Q213038,Q1145962
Q453617,Q1145962
Q1145962,Q1145962
Q1079478,Q1542941
Q454172,Q1542941
Q1542941,Q1542941
Q785721,Q1503712
Q454595,Q1503712
Q1503712,Q1503712
Q1168166,Q1212575
Q455960,Q1212575
Q1212575,Q1212575
Q1477984,Q1548717
Q456233,Q1548717
Q1548717,Q1548717
Q143321,Q1252935
Q458421,Q1252935
Q1252935,Q1252935
Q1115271,Q1355964
Q458491,Q1355964
Q1355964,Q1355964
Q155629,Q1522323
Q458499,Q1522323
Q1522323,Q1522323
Q161134,Q1090943
Q459321,Q1090943
Q1090943,Q1090943
Q1104762,Q1515557
Q462971,Q1515557
Q1515557,Q1515557
Q1262348,Q1529373
Q463534,Q1529373
Q1529373,Q1529373
Q847187,Q1198721
Q465138,Q1198721
Q1198721,Q1198721
Q65447,Q1511508
Q466085,Q1511508
Q1511508,Q1511508
Q475518,Q1102008
Q466401,Q1102008
Q1102008,Q1102008
Q164329,Q1357163
Q466615,Q1357163
Q1357163,Q1357163
Q453747,Q1264698
Q471261,Q1264698
Q1264698,Q1264698
Q874771,Q1464119
Q473699,Q1464119
Q1464119,Q1464119
Q880097,Q1357908
Q473994,Q1357908
Q1357908,Q1357908
Q652143,Q1320375
Q475386,Q1320375
Q1320375,Q1320375
Q687251,Q1234933
Q478665,Q1234933
Q1234933,Q1234933
Q629815,Q1325036
Q479937,Q1325036
Q1325036,Q1325036
Q1261817,Q1288990
Q1392317,Q1288990
Q481021,Q1288990
Q1288990,Q1288990
Q236805,Q1170460
Q481377,Q1170460
Q1170460,Q1170460
Q745742,Q1073120
Q483428,Q1073120
Q1073120,Q1073120
Q206524,Q1242522
Q486643,Q1242522
Q1242522,Q1242522
Q1033859,Q1435684
Q487096,Q1435684
Q1435684,Q1435684
Q1136287,Q1343135
Q488545,Q1343135
Q1343135,Q1343135
Q151172,Q1448015
Q490422,Q1448015
Q1448015,Q1448015
Q1265313,Q1198414
Q492786,Q1198414
Q1198414,Q1198414
Q1083056,Q1141628
Q493300,Q1141628
Q1141628,Q1141628
---------------------------------------
Found 1000 results.
Execution time: 7.46082 ms.
Query Parser/Optimizer time: 145.556 ms.
