?x0,?x1
Q1171476,Q1171476
Q807502,Q1209371
Q1209371,Q1209371
Q1050824,Q1260184
Q1260184,Q1260184
Q15363,Q1370613
Q1370613,Q1370613
Q317635,Q1039243
Q1039243,Q1039243
Q138594,Q1522322
Q1522322,Q1522322
Q174388,Q1414052
Q1414052,Q1414052
Q176777,Q1069541
Q1069541,Q1069541
Q505318,Q1258843
Q1258843,Q1258843
Q445362,Q1087624
Q1087624,Q1087624
Q156804,Q1327080
Q1327080,Q1327080
Q337170,Q1517577
Q1517577,Q1517577
Q998365,Q1177216
Q1177216,Q1177216
Q163945,Q1230979
Q1230979,Q1230979
Q406507,Q1175876
Q1175876,Q1175876
Q1017893,Q1214736
Q1214736,Q1214736
Q172059,Q1094968
Q1094968,Q1094968
Q1375918,Q1364173
Q1364173,Q1364173
Q88798,Q1262571
Q1262571,Q1262571
Q748684,Q1248459
Q1248459,Q1248459
Q1538656,Q1231752
Q1231752,Q1231752
Q1548310,Q1209343
Q1209343,Q1209343
Q1522475,Q1528632
Q1528632,Q1528632
Q1397862,Q1042177
Q1042177,Q1042177
Q74197,Q1203892
Q1203892,Q1203892
Q243775,Q1448507
Q1448507,Q1448507
Q602644,Q1050777
Q1050777,Q1050777
Q325400,Q1278066
Q1278066,Q1278066
Q1034474,Q1148946
Q1148946,Q1148946
Q1124939,Q1207802
Q1207802,Q1207802
Q1166707,Q1053029
Q1053029,Q1053029
Q311888,Q1395340
Q1395340,Q1395340
Q1011878,Q1340464
Q1340464,Q1340464
Q1320313,Q1222221
Q1222221,Q1222221
Q9589,Q1303752
Q1303752,Q1303752
Q566451,Q1327498
Q1327498,Q1327498
Q877806,Q1285890
Q1285890,Q1285890
Q410565,Q1105466
Q1105466,Q1105466
Q1426550,Q1027937
Q1027937,Q1027937
Q1162434,Q1510019
Q1510019,Q1510019
Q31705,Q1266493
Q1266493,Q1266493
Q576495,Q1131964
Q1131964,Q1131964
Q788770,Q1276723
Q1276723,Q1276723
Q161821,Q1366924
Q1366924,Q1366924
Q450825,Q1145173
Q1145173,Q1145173
Q461579,Q1363423
Q1363423,Q1363423
Q201966,Q1035378
Q1035378,Q1035378
Q1442614,Q1540155
Q1540155,Q1540155
Q1212635,Q1262876
Q74757,Q1262876
Q1262876,Q1262876
Q1022616,Q1200709
Q1200709,Q1200709
Q1536893,Q1009993
Q244399,Q1009993
Q1009993,Q1009993
Q1479209,Q1302763
Q1302763,Q1302763
Q460904,Q1213508
Q1213508,Q1213508
Q779460,Q1245316
Q1245316,Q1245316
Q1008533,Q1451517
Q1451517,Q1451517
Q1369753,Q1073015
Q1073015,Q1073015
Q1090048,Q1032853
Q1032853,Q1032853
Q690184,Q1426797
Q1426797,Q1426797
Q465472,Q1345440
Q1345440,Q1345440
Q1249748,Q1317176
Q1317176,Q1317176
Q874562,Q1547200
Q1547200,Q1547200
Q1119853,Q1033095
Q1033095,Q1033095
Q136839,Q1098036
Q1098036,Q1098036
Q1036954,Q1364556
Q1364556,Q1364556
Q394032,Q1544252
Q1544252,Q1544252
Q1001,Q1330104
Q1330104,Q1330104
Q1379226,Q1262323
Q1262323,Q1262323
Q1491020,Q1474760
Q1474760,Q1474760
Q542096,Q1084682
Q1084682,Q1084682
Q885394,Q1425524
Q1425524,Q1425524
Q356943,Q1095012
Q1095012,Q1095012
Q1076902,Q1290980
Q1290980,Q1290980
Q489660,Q1396595
Q1396595,Q1396595
Q66452,Q1402667
Q1402667,Q1402667
Q1014096,Q1029343
Q1029343,Q1029343
Q1278772,Q1537995
Q1537995,Q1537995
Q687662,Q1117729
Q1117729,Q1117729
Q204057,Q1423558
Q1423558,Q1423558
Q1382915,Q1083497
Q1083497,Q1083497
Q392345,Q1415588
Q1415588,Q1415588
Q6636,Q1344139
Q1344139,Q1344139
Q252292,Q1085612
Q1085612,Q1085612
Q1088372,Q1543926
Q1543926,Q1543926
Q475456,Q1517560
Q1517560,Q1517560
Q1239041,Q1160472
Q481137,Q1160472
Q1160472,Q1160472
Q770251,Q1190708
Q1190708,Q1190708
Q840011,Q1349824
Q1349824,Q1349824
Q1035743,Q1208834
Q1208834,Q1208834
Q810727,Q1466519
Q1466519,Q1466519
Q1243374,Q1444272
Q1444272,Q1444272
Q868884,Q1331596
Q1331596,Q1331596
Q1464068,Q1133520
Q1133520,Q1133520
Q396301,Q1193454
Q1193454,Q1193454
Q145556,Q1187469
Q1187469,Q1187469
Q841863,Q1466633
Q1466633,Q1466633
Q1121622,Q1270369
Q1270369,Q1270369
Q389364,Q1053522
Q1053522,Q1053522
Q1331472,Q1454267
Q1454267,Q1454267
Q216428,Q1282012
Q1282012,Q1282012
Q1530916,Q1032087
Q1032087,Q1032087
Q1472489,Q1199743
Q1199743,Q1199743
Q113128,Q1419270
Q1419270,Q1419270
Q234944,Q1031927
Q1031927,Q1031927
Q1300360,Q1384186
Q1384186,Q1384186
Q1297583,Q1237100
Q1237100,Q1237100
Q613028,Q1416868
Q1416868,Q1416868
Q46675,Q1176862
Q1176862,Q1176862
Q1241467,Q1547265
Q931672,Q1547265
Q1547265,Q1547265
Q1544555,Q1350764
Q1350764,Q1350764
Q85320,Q1070969
Q1070969,Q1070969
Q440452,Q1212754
Q1212754,Q1212754
Q1181269,Q1434928
Q1434928,Q1434928
Q1468917,Q1543820
Q1543820,Q1543820
Q112775,Q1263788
Q1263788,Q1263788
Q223805,Q1249679
Q1249679,Q1249679
Q743253,Q1300130
Q1300130,Q1300130
Q549416,Q1520552
Q1520552,Q1520552
Q1497508,Q1078541
Q1078541,Q1078541
Q579864,Q1124643
Q1124643,Q1124643
Q156421,Q1101324
Q1101324,Q1101324
Q1469820,Q1227055
Q1227055,Q1227055
Q1227611,Q1209244
Q1209244,Q1209244
Q1484346,Q1020185
Q1020185,Q1020185
Q1338986,Q1184353
Q1184353,Q1184353
Q416507,Q1189538
Q1189538,Q1189538
Q988641,Q1066309
Q1066309,Q1066309
Q637964,Q1022055
Q1022055,Q1022055
Q148678,Q1199792
Q1199792,Q1199792
Q325045,Q1291662
Q1291662,Q1291662
Q28866,Q1244124
Q1244124,Q1244124
Q890510,Q1461027
Q1461027,Q1461027
Q368354,Q1014995
Q1014995,Q1014995
Q566592,Q1001304
Q1001304,Q1001304
Q690457,Q1528397
Q1528397,Q1528397
Q289286,Q1422994
Q1422994,Q1422994
Q590560,Q1341401
Q1341401,Q1341401
Q167039,Q1030919
Q1030919,Q1030919
Q546750,Q1108842
Q1108842,Q1108842
Q1524620,Q1319591
Q1319591,Q1319591
Q1305052,Q1277680
Q1071953,Q1277680
Q1277680,Q1277680
Q1417078,Q1238442
Q1238442,Q1238442
Q644436,Q1522843
Q1522843,Q1522843
Q974831,Q1359312
Q1359312,Q1359312
Q185605,Q1268646
Q1268646,Q1268646
Q657390,Q1493002
Q1493002,Q1493002
Q803393,Q1489029
Q1489029,Q1489029
Q465996,Q1150811
Q1150811,Q1150811
Q204946,Q1386153
Q1386153,Q1386153
Q1397159,Q1469292
Q1469292,Q1469292
Q1328192,Q1249548
Q1249548,Q1249548
Q1525325,Q1297620
Q1297620,Q1297620
Q484761,Q1305629
Q1305629,Q1305629
Q125219,Q1509823
Q1509823,Q1509823
Q23131,Q1093940
Q1093940,Q1093940
Q712492,Q1319014
Q1319014,Q1319014
Q940777,Q1037484
Q1037484,Q1037484
Q1536749,Q1475120
Q1475120,Q1475120
Q199755,Q1061294
Q1061294,Q1061294
Q1297415,Q1137852
Q1137852,Q1137852
Q100381,Q1521721
Q1521721,Q1521721
Q974076,Q1524859
Q1524859,Q1524859
Q144288,Q1238469
Q1238469,Q1238469
Q1510845,Q1057773
Q1057773,Q1057773
Q1303549,Q1059226
Q1059226,Q1059226
Q656159,Q1108605
Q1108605,Q1108605
Q1318631,Q1442398
Q1442398,Q1442398
Q1346468,Q1072416
Q1072416,Q1072416
Q1511148,Q1303223
Q1303223,Q1303223
Q1145523,Q1390350
Q1390350,Q1390350
Q1526796,Q1443941
Q1443941,Q1443941
Q58544,Q1208418
Q1208418,Q1208418
Q1269291,Q1050997
Q1050997,Q1050997
Q552078,Q1240319
Q1240319,Q1240319
Q884822,Q1297687
Q1297687,Q1297687
Q1483352,Q1456950
Q1456950,Q1456950
Q299197,Q1046694
Q1046694,Q1046694
Q1125782,Q1025256
Q1025256,Q1025256
Q909644,Q1538266
Q1538266,Q1538266
Q1465982,Q1101669
Q1101669,Q1101669
Q672392,Q1416479
Q1416479,Q1416479
Q818903,Q1223602
Q1223602,Q1223602
Q713488,Q1083132
Q1083132,Q1083132
Q1206373,Q1079093
Q1079093,Q1079093
Q1003580,Q1137906
Q1137906,Q1137906
Q1272585,Q1499169
Q1499169,Q1499169
Q1199475,Q1021944
Q1021944,Q1021944
Q270805,Q1405408
Q1405408,Q1405408
Q1153089,Q1099425
Q1099425,Q1099425
Q1458727,Q1066705
Q1066705,Q1066705
Q544917,Q1425493
Q1425493,Q1425493
Q1146718,Q1057272
Q1057272,Q1057272
Q480728,Q1501346
Q1501346,Q1501346
Q1091206,Q1367121
Q1367121,Q1367121
Q493300,Q1083056
Q1083056,Q1083056
Q165815,Q1261288
Q943276,Q1261288
Q1261288,Q1261288
Q958678,Q1158955
Q1158955,Q1158955
Q658580,Q1197301
Q1197301,Q1197301
Q717466,Q1334680
Q1334680,Q1334680
Q693969,Q1057173
Q1057173,Q1057173
Q1021119,Q1402075
Q1402075,Q1402075
Q129562,Q1533606
Q1533606,Q1533606
Q1355082,Q1145907
Q1145907,Q1145907
Q653715,Q1182256
Q1182256,Q1182256
Q228589,Q1226782
Q1226782,Q1226782
Q428814,Q1336595
Q1336595,Q1336595
Q1414781,Q1474200
Q1474200,Q1474200
Q835730,Q1291994
Q1291994,Q1291994
Q99972,Q1108500
Q1108500,Q1108500
Q1060792,Q1527532
Q1527532,Q1527532
Q938997,Q1209834
Q1209834,Q1209834
Q232650,Q1504678
Q1504678,Q1504678
Q1375771,Q1247490
Q1247490,Q1247490
Q492786,Q1265313
Q1265313,Q1265313
Q107328,Q1511249
Q1511249,Q1511249
Q573197,Q1304385
Q1304385,Q1304385
Q776361,Q1146898
Q1146898,Q1146898
Q191353,Q1095449
Q1095449,Q1095449
Q1121509,Q1329105
Q1329105,Q1329105
Q751434,Q1402532
Q1402532,Q1402532
Q275546,Q1060351
Q1060351,Q1060351
Q295711,Q1150887
Q1150887,Q1150887
Q1470548,Q1036513
Q1036513,Q1036513
Q1022124,Q1482617
Q121772,Q1482617
Q1482617,Q1482617
Q96302,Q1401132
Q1401132,Q1401132
Q665903,Q1390075
Q1390075,Q1390075
Q34727,Q1495785
Q560101,Q1495785
Q1495785,Q1495785
Q1360636,Q1112898
Q1112898,Q1112898
Q1415970,Q1425862
Q1425862,Q1425862
Q1156401,Q1134423
Q1134423,Q1134423
Q164446,Q1073067
Q1073067,Q1073067
Q57456,Q1337137
Q1337137,Q1337137
Q798811,Q1178626
Q1178626,Q1178626
Q1391466,Q1309839
Q1309839,Q1309839
Q351082,Q1028581
Q1028581,Q1028581
Q1142736,Q1356252
Q1356252,Q1356252
Q437824,Q1177816
Q1177816,Q1177816
Q1126186,Q1511397
Q1511397,Q1511397
Q1315617,Q1529492
Q1529492,Q1529492
Q617741,Q1326019
Q1326019,Q1326019
Q1432009,Q1362938
Q1362938,Q1362938
Q1271898,Q1120964
Q1120964,Q1120964
Q1199498,Q1068135
Q1068135,Q1068135
Q157340,Q1236714
Q1236714,Q1236714
Q621237,Q1459235
Q1459235,Q1459235
Q1197977,Q1032357
Q1032357,Q1032357
Q1520698,Q1321388
Q1321388,Q1321388
Q909625,Q1124612
Q1124612,Q1124612
Q916627,Q1405239
Q1405239,Q1405239
Q283248,Q1185220
Q1185220,Q1185220
Q836046,Q1247538
Q1247538,Q1247538
Q720685,Q1316625
Q1316625,Q1316625
Q1217321,Q1074444
Q1074444,Q1074444
Q693579,Q1009435
Q1009435,Q1009435
Q79842,Q1534199
Q1534199,Q1534199
Q304744,Q1165537
Q1165537,Q1165537
Q355768,Q1201012
Q1201012,Q1201012
Q269329,Q1354573
Q1354573,Q1354573
Q675495,Q1146065
Q1146065,Q1146065
Q287449,Q1172073
Q1172073,Q1172073
Q1122306,Q1319955
Q1319955,Q1319955
Q948289,Q1331629
Q1331629,Q1331629
Q488545,Q1136287
Q1136287,Q1136287
Q294826,Q1429767
Q1429767,Q1429767
Q857834,Q1067933
Q1067933,Q1067933
Q561142,Q1289531
Q77070,Q1289531
Q1289531,Q1289531
Q345565,Q1491897
Q1491897,Q1491897
Q28217,Q1174446
Q1174446,Q1174446
Q175061,Q1459737
Q1459737,Q1459737
Q458491,Q1115271
Q1115271,Q1115271
Q1241005,Q1136304
Q1136304,Q1136304
Q117935,Q1219439
Q1219439,Q1219439
Q180472,Q1397058
Q1397058,Q1397058
Q28822,Q1153201
Q1153201,Q1153201
Q1235694,Q1078636
Q1078636,Q1078636
Q1253019,Q1301760
Q1301760,Q1301760
Q191933,Q1423120
Q447169,Q1423120
Q1423120,Q1423120
Q11062,Q1237506
Q1237506,Q1237506
Q1138314,Q1105262
Q1105262,Q1105262
Q1537160,Q1531457
Q1531457,Q1531457
Q1501712,Q1516568
Q1516568,Q1516568
Q1444381,Q1070311
Q1070311,Q1070311
Q1438832,Q1115605
Q1115605,Q1115605
Q273107,Q1258897
Q1258897,Q1258897
Q417106,Q1242175
Q1242175,Q1242175
Q787744,Q1402239
Q1402239,Q1402239
Q1319875,Q1039508
Q1039508,Q1039508
Q1382880,Q1280137
Q1280137,Q1280137
Q196891,Q1329940
Q1329940,Q1329940
Q754287,Q1505717
Q1505717,Q1505717
Q1540199,Q1147145
Q1147145,Q1147145
Q749668,Q1360076
Q1360076,Q1360076
Q280198,Q1087326
Q1087326,Q1087326
Q598870,Q1382485
Q1382485,Q1382485
Q356663,Q1511635
Q1511635,Q1511635
Q280646,Q1326112
Q1326112,Q1326112
Q84068,Q1378549
Q1378549,Q1378549
Q298180,Q1408927
Q1408927,Q1408927
Q931817,Q1083454
Q1083454,Q1083454
Q257134,Q1509349
Q1509349,Q1509349
Q1454038,Q1304292
Q1304292,Q1304292
Q232343,Q1485914
Q1485914,Q1485914
Q1384387,Q1103717
Q1103717,Q1103717
Q1449532,Q1266718
Q1266718,Q1266718
Q627862,Q1435519
Q1435519,Q1435519
Q749302,Q1480111
Q1480111,Q1480111
Q1207335,Q1182803
Q1182803,Q1182803
Q1178487,Q1387801
Q1387801,Q1387801
Q215033,Q1073340
Q1073340,Q1073340
Q1281468,Q1364324
Q1364324,Q1364324
Q719830,Q1151415
Q1151415,Q1151415
Q462971,Q1104762
Q1104762,Q1104762
Q1171813,Q1301906
Q1301906,Q1301906
Q550341,Q1390013
Q1390013,Q1390013
Q566777,Q1409776
Q1409776,Q1409776
Q347990,Q1377092
Q1377092,Q1377092
Q463534,Q1262348
Q1262348,Q1262348
Q370153,Q1013538
Q1013538,Q1013538
Q652277,Q1543356
Q1543356,Q1543356
Q1222274,Q1152538
Q1152538,Q1152538
Q164272,Q1282934
Q1282934,Q1282934
Q640139,Q1310177
Q1310177,Q1310177
Q892282,Q1467762
Q1467762,Q1467762
Q454172,Q1079478
Q1079478,Q1079478
Q788085,Q1047702
Q1047702,Q1047702
Q942675,Q1030567
Q1030567,Q1030567
Q575177,Q10020
Q10020,Q10020
---------------------------------------
Found 1000 results.
Execution time: 69.2026 ms.
Query Parser/Optimizer time: 260.048 ms.
