?x0,?x1
Q13029,Q1541412
Q13142,Q1535077
Q13173,Q1074874
Q13272,Q1287933
Q13339,Q1083159
Q13420,Q1527353
Q13762,Q1031605
Q13908,Q1250192
Q14006,Q1053661
Q14017,Q1359706
Q1417139,Q1272687
Q14102,Q1272687
Q14128,Q1039711
Q14136,Q1371065
Q14225,Q1169473
Q14466,Q1310438
Q14624,Q1163432
Q14750,Q1394075
Q14950,Q1087569
Q14983,Q1138617
Q15014,Q1182974
Q15070,Q1509563
Q15184,Q1538281
Q15193,Q1010502
Q15415,Q1152524
Q15526,Q1369220
Q15656,Q1469279
Q15669,Q1177057
Q15714,Q1530818
Q410469,Q1530818
Q15872,Q1183135
Q15924,Q1116654
Q16062,Q1452599
Q593712,Q1452599
Q16145,Q1334264
Q16358,Q1262269
Q16383,Q1334341
Q16426,Q1056818
Q16568,Q1113625
Q16666,Q1379623
Q941853,Q1379623
Q16913,Q1114145
Q16943,Q1039448
Q16984,Q1110350
Q17028,Q1233237
Q17030,Q1102430
Q17349,Q1296070
Q17507,Q1189400
Q17524,Q1473474
Q17529,Q1229632
Q17551,Q1514677
Q17562,Q1115483
Q17597,Q1104886
Q17605,Q1373315
Q17851,Q1103464
Q17968,Q1032926
Q581165,Q1032926
Q18127,Q1527548
Q1392994,Q1069367
Q18197,Q1069367
Q18435,Q1128668
Q18536,Q1461348
Q18552,Q1400469
Q18573,Q1414734
Q18617,Q1281087
Q18735,Q1546355
Q18963,Q1541554
Q19075,Q1146508
Q19210,Q1179514
Q19298,Q1055563
Q19305,Q1534326
Q19357,Q1251987
Q19436,Q1463831
Q19511,Q1372123
Q19519,Q1372712
Q19534,Q1077443
Q19653,Q1340325
Q1411836,Q1156723
Q19695,Q1156723
Q758499,Q1156723
Q19717,Q1483552
Q19731,Q1532900
Q19786,Q1115416
Q19823,Q1537676
Q20028,Q1045764
Q20120,Q1187492
Q20247,Q1005569
Q20350,Q1133071
Q20533,Q1166014
Q20811,Q1462172
Q21255,Q1029315
Q21276,Q1124570
Q1504410,Q1124570
Q21298,Q1039481
Q21397,Q1207363
Q21430,Q1023940
Q21448,Q1226377
Q21470,Q1207624
Q1451908,Q1279699
Q21471,Q1279699
Q21565,Q1286870
Q1376057,Q1197572
Q21625,Q1197572
Q21629,Q1180529
Q21654,Q1198584
Q167714,Q1198584
Q21813,Q1485154
Q22040,Q1182476
Q22213,Q1240853
Q22230,Q1003531
Q22384,Q1355173
Q22444,Q1013926
Q428590,Q1013926
Q22447,Q1485794
Q22470,Q1523196
Q176026,Q1523196
Q22577,Q1221595
Q22598,Q1051715
Q22698,Q1005463
Q22713,Q1310795
Q22908,Q1448986
Q22975,Q1143090
Q23073,Q1341627
Q23102,Q1405173
Q23131,Q1002121
Q23268,Q1292878
Q23488,Q1537147
Q23501,Q1248841
Q1513007,Q1310303
Q23913,Q1310303
Q23989,Q1284241
Q24332,Q1113764
Q24333,Q1416656
Q24408,Q1324540
Q24622,Q1201875
Q24645,Q1288277
Q548697,Q1288277
Q24679,Q1278183
Q24680,Q1061564
Q24783,Q1479302
Q1314650,Q1048990
Q24797,Q1048990
Q24866,Q1489024
Q982206,Q1489024
Q24933,Q1117972
Q25123,Q1502032
Q25166,Q1164516
Q25326,Q1058819
Q25437,Q1530016
Q25468,Q1137870
Q25536,Q1381372
Q25624,Q1327902
Q25674,Q1144213
Q25721,Q1077755
Q26115,Q1385692
Q26117,Q1533170
Q26141,Q1367897
Q322471,Q1367897
Q976631,Q1367897
Q26208,Q1363565
Q26246,Q1058116
Q26276,Q1113858
Q26409,Q1286088
Q26442,Q1016028
Q26452,Q1241406
Q26736,Q1149712
Q438265,Q1149712
Q26869,Q1290282
Q26946,Q1108887
Q27010,Q1293728
Q27176,Q1222672
Q27185,Q1171680
Q27215,Q1299731
Q27221,Q1317396
Q27307,Q1244974
Q27316,Q1297018
Q27483,Q1257221
Q27689,Q1284399
Q27704,Q1031333
Q27745,Q1360951
Q27820,Q1497952
Q27830,Q1131442
Q27840,Q1544456
Q27856,Q1504493
Q27924,Q1209414
Q27954,Q1267292
Q28004,Q1164633
Q28013,Q1004806
Q28066,Q1529143
Q28217,Q1350817
Q28278,Q1053429
Q28317,Q1529757
Q28412,Q1038516
Q28621,Q1516492
Q28653,Q1296090
Q28655,Q1425720
Q28675,Q1128909
Q28713,Q1118597
Q28793,Q1290795
Q28822,Q1375696
Q28884,Q1047173
Q28943,Q1273228
Q29028,Q1136373
Q29033,Q1309509
Q29084,Q1396549
Q29153,Q1429217
Q29212,Q1149287
Q29321,Q1481976
Q29371,Q1167457
Q29512,Q1307693
Q29589,Q1068521
Q29674,Q1346156
Q29959,Q1328434
Q30659,Q1309403
Q30785,Q1470439
Q30817,Q1527181
Q31110,Q1192072
Q31208,Q1366086
Q31221,Q1041622
Q31292,Q1185420
Q31335,Q1107505
Q31774,Q1427944
Q31787,Q1201766
Q31795,Q1498405
Q31862,Q1302176
Q31891,Q1001442
Q32076,Q1410264
Q32259,Q1052131
Q32271,Q1544844
Q32302,Q1142362
Q32377,Q1143841
Q32684,Q1138848
Q32899,Q1413038
Q32926,Q1486842
Q32939,Q1406585
Q32950,Q1132581
Q33082,Q1164581
Q33149,Q1474847
Q33371,Q1432886
Q33449,Q1231026
Q33597,Q1011318
Q33607,Q1243588
Q33632,Q1451481
Q33710,Q1092043
Q33811,Q1274744
Q823706,Q1274744
Q33897,Q1195349
Q34049,Q1196186
Q34092,Q1440696
Q34138,Q1372603
Q34277,Q1362393
Q34321,Q1193904
Q34332,Q1370121
Q34726,Q1106391
Q34727,Q1221617
Q560101,Q1221617
Q268840,Q1221617
Q1391633,Q1133777
Q34749,Q1133777
Q34760,Q1503869
Q34813,Q1022058
Q34883,Q1049904
Q1544865,Q1049904
Q35037,Q1306168
Q35053,Q1363319
Q35187,Q1115837
Q35232,Q1056180
Q35294,Q1316568
Q35374,Q1172181
Q97268,Q1172181
Q35444,Q1179326
Q35487,Q1053195
Q35603,Q1185741
Q35675,Q1199906
Q35824,Q1417232
Q35828,Q1245228
Q35972,Q1168353
Q215840,Q1168353
Q36019,Q1319942
Q36147,Q1268447
Q36287,Q1506684
Q36292,Q1437312
Q36344,Q1026689
Q36371,Q1175409
Q36419,Q1055457
Q36480,Q1411689
Q1349492,Q1464724
Q36481,Q1464724
Q36780,Q1284346
Q36827,Q1523164
Q36842,Q1438646
Q36845,Q1048569
Q37027,Q1125481
Q37066,Q1068052
Q37185,Q1112728
Q1154303,Q1072798
Q37266,Q1072798
Q37431,Q1060978
Q37485,Q1171307
Q37631,Q1449123
Q37718,Q1464389
Q37720,Q1503705
Q37737,Q1366559
Q37742,Q1069143
Q37842,Q1398922
Q38003,Q1063667
Q38094,Q1258419
Q38168,Q1487243
Q38374,Q1313164
Q38383,Q1268152
Q38394,Q1068547
Q38557,Q1169628
Q38575,Q1396050
Q38678,Q1100369
Q38736,Q1526536
Q38793,Q1038666
Q38861,Q1372586
Q39092,Q1464720
Q39168,Q1241892
Q39205,Q1526372
Q39331,Q1212434
Q39358,Q1013278
Q39415,Q1072546
Q812745,Q1072546
Q39524,Q1011608
Q1056295,Q1230515
Q39586,Q1230515
Q39750,Q1420140
Q39778,Q1407026
Q39899,Q1002671
Q39906,Q1487677
Q40029,Q1402333
Q40174,Q1148219
Q40482,Q1456059
Q40508,Q1344022
Q40513,Q1157633
Q40625,Q1127439
Q40639,Q1003902
Q40807,Q1073379
Q40963,Q1079244
Q40986,Q1493690
Q41009,Q1144571
Q41171,Q1469541
Q41236,Q1236338
Q41343,Q1250122
Q41344,Q1371769
Q346500,Q1420404
Q41555,Q1420404
Q41574,Q1189018
Q41702,Q1398746
Q41736,Q1007101
Q41874,Q1051884
Q41917,Q1114162
Q41948,Q1128940
Q42107,Q1509896
Q42175,Q1330548
Q42315,Q1529480
Q84235,Q1529480
Q42331,Q1004007
Q42419,Q1033878
Q42430,Q1490312
Q42521,Q1000427
Q42539,Q1522960
Q42555,Q1137510
Q42701,Q1502266
Q42758,Q1474888
Q1545652,Q1474888
Q42824,Q1186381
Q43151,Q1140414
Q253080,Q1026606
Q43393,Q1026606
Q43482,Q1229777
Q43635,Q1442670
Q43960,Q1371075
Q274041,Q1363073
Q43994,Q1363073
Q44014,Q1328511
Q44099,Q1398226
Q44213,Q1394767
Q44329,Q1436200
Q44456,Q1350385
Q44623,Q1525583
Q44729,Q1321340
Q44730,Q1051508
Q44842,Q1451324
Q44882,Q1183395
Q44894,Q1464370
Q45201,Q1269709
Q45202,Q1379989
Q45281,Q1279350
Q45297,Q1384117
Q45341,Q1234386
Q45350,Q1010619
Q45381,Q1436881
Q45426,Q1534858
Q45452,Q1367733
Q45842,Q1086789
Q45980,Q1094563
Q818804,Q1094563
Q46164,Q1534501
Q46172,Q1066206
Q46183,Q1244562
Q46291,Q1028492
Q46453,Q1038332
Q58261,Q1038332
Q46466,Q1169309
Q46596,Q1058203
Q833727,Q1058203
Q46733,Q1492035
Q46792,Q1450384
Q46818,Q1498252
Q429075,Q1403709
Q46829,Q1403709
Q46847,Q1273408
Q47009,Q1147495
Q47260,Q1515664
Q47278,Q1421337
Q47310,Q1279128
Q47554,Q1163820
Q47602,Q1300145
Q47697,Q1070421
Q47714,Q1470813
Q760686,Q1470813
Q47728,Q1182463
Q47781,Q1281186
Q47926,Q1296231
Q47993,Q1064307
Q48124,Q1524421
Q48196,Q1239304
Q48215,Q1039577
Q48250,Q1129183
Q1328180,Q1223736
Q48365,Q1223736
Q48603,Q1498963
Q48709,Q1460534
Q994627,Q1460534
Q48793,Q1035524
Q48842,Q1526563
Q48889,Q1095979
Q49109,Q1523626
Q49115,Q1534383
Q49151,Q1533876
Q49372,Q1271072
Q49758,Q1041944
Q49894,Q1276138
Q50062,Q1398772
Q50167,Q1200451
Q50256,Q1544374
Q108039,Q1063459
Q50321,Q1063459
Q50395,Q1450604
Q50401,Q1468508
Q50471,Q1284995
Q50511,Q1170691
Q50565,Q1303948
Q50621,Q1352384
Q50663,Q1115658
Q50698,Q1017172
Q50787,Q1087668
Q50808,Q1188833
Q50948,Q1177663
Q51033,Q1210831
Q51047,Q1294603
Q51211,Q1373648
Q51331,Q1203920
Q51808,Q1044493
Q52067,Q1094761
Q52216,Q1061693
Q478816,Q1155696
Q52226,Q1155696
Q52244,Q1076599
Q52341,Q1458096
Q52354,Q1154447
Q52385,Q1514566
Q52442,Q1477817
Q52477,Q1512269
Q52503,Q1415789
Q52622,Q1543522
Q52719,Q1098788
Q52995,Q1436789
Q53234,Q1218575
Q53365,Q1153235
Q53386,Q1037709
Q53655,Q1280565
Q53789,Q1468838
Q1306188,Q1439330
Q53819,Q1439330
Q53852,Q1032816
Q54046,Q1526416
Q54065,Q1452262
Q54170,Q1078723
Q54257,Q1255136
Q54374,Q1047938
Q54547,Q1398582
Q54552,Q1431678
Q54595,Q1408629
Q54601,Q1401981
Q54623,Q1013860
Q54632,Q1341763
Q54675,Q1282060
Q54698,Q1003868
Q54700,Q1297706
Q54818,Q1239095
Q54878,Q1292624
Q54895,Q1322729
Q54978,Q1507212
Q55135,Q1062116
Q55387,Q1493689
Q55407,Q1122248
Q55538,Q1186201
Q55616,Q1466672
Q55708,Q1488404
Q55736,Q1336029
Q55769,Q1356275
Q55804,Q1443093
Q55874,Q1517776
Q56082,Q1467302
Q56148,Q1033983
Q246331,Q1033983
Q56338,Q1241011
Q56373,Q1315012
Q56458,Q1291512
Q402051,Q1291512
Q56536,Q1378236
Q56627,Q1268034
Q56811,Q1068782
Q56994,Q1189416
Q57009,Q1411214
Q57057,Q1255503
Q57456,Q1233329
Q1105977,Q1233329
Q57668,Q1375345
Q57843,Q1253261
Q58061,Q1448450
Q1466850,Q1448450
Q58128,Q1348568
Q58192,Q1107620
Q58274,Q1130119
Q58426,Q1158117
Q58509,Q1200151
Q58532,Q1137457
Q58544,Q1045559
Q58664,Q1205012
Q58692,Q1417596
Q58876,Q1469331
Q58911,Q1343233
Q1386742,Q1343233
Q58975,Q1372219
Q59211,Q1212986
Q59213,Q1447803
Q59263,Q1217006
Q1172148,Q1168333
Q59270,Q1168333
Q59272,Q1164485
Q59294,Q1245462
Q59306,Q1174346
Q59381,Q1087965
Q59432,Q1240724
Q59684,Q1290524
Q59735,Q1496606
Q59752,Q1240172
Q59785,Q1270490
Q59789,Q1395900
Q59800,Q1392420
Q59840,Q1397199
Q60040,Q1114681
Q502472,Q1518177
Q60129,Q1518177
Q60230,Q1125358
Q60247,Q1162782
Q60264,Q1195865
Q60480,Q1476235
Q60539,Q1028590
Q60648,Q1446893
Q60694,Q1473619
Q60716,Q1002616
Q668998,Q1002616
Q60914,Q1530206
Q61018,Q1000414
Q61262,Q1058220
Q61415,Q1018977
Q859972,Q1018977
Q61432,Q1426873
Q61575,Q1068581
Q61624,Q1429507
Q61659,Q1379114
Q61703,Q1347232
Q61728,Q1290765
Q61735,Q1345678
Q61888,Q1368188
Q62003,Q1504675
Q62031,Q1071025
Q62128,Q1378807
Q62186,Q1457175
Q1514913,Q1457175
Q62293,Q1423817
Q62363,Q1041099
Q62408,Q1133756
Q62544,Q1444765
Q62626,Q1172310
Q62779,Q1161162
Q62881,Q1516655
Q63169,Q1154722
Q63246,Q1079604
Q63284,Q1097934
Q63384,Q1486103
Q63487,Q1366140
Q63490,Q1233026
Q63729,Q1364340
Q63784,Q1533798
Q63784,Q1460229
Q63839,Q1276502
Q64020,Q1249771
Q64026,Q1080716
Q64186,Q1325341
Q64222,Q1354940
Q64395,Q1485768
Q64480,Q1304783
Q64577,Q1292402
Q64654,Q1444724
Q64676,Q1397480
Q64768,Q1288561
Q64872,Q1533290
Q68773,Q1533290
Q64972,Q1088015
Q64981,Q1335807
Q1093844,Q1302097
Q65105,Q1302097
Q65263,Q1038161
Q65751,Q1068169
Q65784,Q1324366
Q65813,Q1265506
Q65929,Q1525897
Q65975,Q1331102
Q679109,Q1331102
Q65982,Q1202624
Q66116,Q1054358
Q66139,Q1286074
Q66296,Q1116617
Q66325,Q1126229
Q66362,Q1467468
Q1225940,Q1467468
Q66382,Q1114582
Q66443,Q1503636
Q66755,Q1326702
Q66869,Q1054609
Q66884,Q1011699
Q67071,Q1056084
Q67239,Q1307087
Q67274,Q1544170
Q67289,Q1058623
Q67355,Q1163929
Q67386,Q1080413
Q914030,Q1080413
Q67507,Q1025502
Q67780,Q1444377
Q67805,Q1466114
Q67842,Q1257976
Q67872,Q1475523
Q68077,Q1246419
Q68158,Q1507301
Q68192,Q1519991
Q68201,Q1114496
Q68421,Q1007435
Q68809,Q1245283
Q69101,Q1125545
Q69162,Q1210079
Q69493,Q1425705
Q69519,Q1013320
Q69539,Q1045769
Q69574,Q1146634
Q69601,Q1338225
Q69627,Q1092492
Q69630,Q1279387
Q69679,Q1042755
Q69793,Q1041682
Q69804,Q1454039
Q530630,Q1521890
Q69908,Q1521890
Q927950,Q1521890
Q69910,Q1546044
Q70004,Q1397651
Q70010,Q1065483
Q1009349,Q1314879
Q70199,Q1314879
Q70222,Q1095123
Q70283,Q1500599
Q70313,Q1497059
Q70358,Q1243113
Q70449,Q1116800
Q70474,Q1222444
Q770409,Q1222444
Q70604,Q1225123
Q70694,Q1288480
Q70715,Q1106253
Q70749,Q1003753
Q70836,Q1103088
Q71147,Q1424428
Q71256,Q1475023
Q71263,Q1469850
Q71319,Q1124419
Q71374,Q1171098
Q1044391,Q1171098
Q71532,Q1284990
Q71874,Q1353817
Q71976,Q1454890
Q72050,Q1183936
Q72074,Q1457699
Q72121,Q1060792
Q1527532,Q1060792
Q1190811,Q1060792
Q72187,Q1235864
Q72203,Q1328299
Q72249,Q1135532
Q797652,Q1135532
Q987349,Q1135532
Q72281,Q1314448
Q72301,Q1482626
Q72387,Q1069458
Q1251902,Q1523583
Q72436,Q1523583
Q72479,Q1263109
Q1367909,Q1195390
Q72499,Q1195390
Q72736,Q1164039
Q72822,Q1203153
Q73148,Q1435951
Q73273,Q1291604
Q73275,Q1428519
Q1463376,Q1364004
Q73276,Q1364004
Q73525,Q1467476
Q73530,Q1197854
Q490414,Q1319150
Q73538,Q1319150
Q73556,Q1130871
Q73735,Q1167208
Q73740,Q1414448
Q217567,Q1415868
Q73852,Q1415868
Q73871,Q1004620
Q73920,Q1049370
Q755256,Q1049370
Q73945,Q1516467
Q73969,Q1184110
Q74400,Q1410616
Q74442,Q1544582
Q74471,Q1148435
Q142618,Q1148435
Q74547,Q1398475
Q74703,Q1396612
Q74723,Q1359360
Q74735,Q1137341
Q74790,Q1179350
Q74825,Q1244658
Q74969,Q1075161
Q74990,Q1178196
Q75124,Q1294601
Q75239,Q1041389
Q75370,Q1523060
Q75380,Q1248679
Q75659,Q1493385
Q75881,Q1272273
Q75893,Q1376679
Q76025,Q1086456
Q76350,Q1165848
Q76387,Q1378460
Q76450,Q1521911
Q76451,Q1298061
Q76506,Q1428034
Q76646,Q1153721
Q76729,Q1298027
Q76739,Q1532447
Q76879,Q1247517
Q76885,Q1538560
Q76965,Q1235356
Q77049,Q1436577
Q561142,Q1349436
Q77070,Q1349436
Q77195,Q1306851
Q77406,Q1422048
Q77774,Q1005256
Q77780,Q1254296
Q77822,Q1536650
Q77828,Q1045911
Q1221554,Q1045911
Q77835,Q1133599
Q550223,Q1054844
Q77919,Q1054844
Q77948,Q1528622
Q78056,Q1445151
Q78120,Q1282739
Q78142,Q1104528
Q78176,Q1364898
Q78237,Q1322615
Q78338,Q1133893
Q78461,Q1241580
Q78482,Q1096556
Q78591,Q1100307
Q78611,Q1239849
Q78793,Q1068777
Q1430557,Q1068777
Q78879,Q1006099
Q78981,Q1172924
Q79101,Q1530911
Q79154,Q1182055
Q44027,Q1182055
Q79361,Q1442375
Q79371,Q1423764
Q79388,Q1054768
Q79453,Q1389753
Q79456,Q1235713
Q79522,Q1012199
Q79576,Q1505146
Q952422,Q1505146
Q79593,Q1408816
Q79683,Q1465679
Q79710,Q1234244
Q79842,Q1318501
Q79996,Q1195183
Q80051,Q1482700
Q80248,Q1264630
Q80258,Q1090509
Q80282,Q1458569
Q80485,Q1106510
Q80564,Q1338728
Q80604,Q1374857
Q80714,Q1046654
Q81016,Q1500970
Q81017,Q1263800
Q81027,Q1547084
Q652146,Q1547084
Q81172,Q1088063
Q81247,Q1147256
Q81358,Q1003734
Q81430,Q1332767
Q81503,Q1224461
Q81591,Q1415674
Q81647,Q1080577
Q81673,Q1038328
Q81760,Q1309116
Q81968,Q1286736
Q81972,Q1249716
Q82040,Q1224858
Q82126,Q1212171
Q82199,Q1384169
Q82206,Q1185522
Q82260,Q1297565
Q82317,Q1298578
Q82402,Q1384330
Q82443,Q1353468
Q82645,Q1195426
Q82764,Q1418163
Q82905,Q1469087
Q82915,Q1545165
Q82953,Q1416675
Q82977,Q1298620
Q83052,Q1296384
Q83116,Q1011788
Q1415758,Q1312304
Q83123,Q1312304
Q83152,Q1319236
Q83214,Q1423411
Q83547,Q1223627
Q83570,Q1482182
Q121453,Q1482182
Q83834,Q1386600
Q83941,Q1285719
---------------------------------------
Found 1000 results.
Execution time: 2.3108 ms.
Query Parser/Optimizer time: 179.011 ms.
